TS_ENVYRIA_VETTEL_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_VETTEL_01
TS_ENVYRIA_LUCRETIA_02_CNDS_INAME	CARD_CNDS_LUCRETIA_UROB
TS_ENVYRIA_LUCRETIA_02_ABIL_INAME	AB_ENVYRIA_LUCRETIA_02_MAX_SPD_VA_NON
TS_ENVYRIA_LUCRETIA_02_ABIL_INAME_LVMAX	AB_ENVYRIA_LUCRETIA_02_MAX_SPD_VA
TS_ENVYRIA_LUCRETIA_02_CNDS_INAME	CARD_CNDS_LUCRETIA
TS_CRY_ARTH_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_CRY_ARTH_01
TS_CRY_ARTH_01_CNDS_INAME	CARD_CNDS_CRY_COLABO_TAGA
TS_CRY_ARTH_01_FILTER_KEYWORD	メルリヌス,アーサー,クリユニ,クリスタルオブリユニオン
TS_CRY_ARTH_01_CNDS_INAME	CARD_CNDS_ARTHUR
TS_CRY_ARTH_01_CNDS_INAME	CARD_CNDS_SEI_HOLY
TS_CRY_ARTH_01_CNDS_INAME	CARD_CNDS_ARTH_MERLI_UROB
TS_CRY_ARTH_01_CNDS_INAME	CARD_CNDS_ARTH_MERLI_UROB
TS_CRY_ARTH_01_ABIL_INAME	AB_CRY_ARTH_01_MAX_SPD_VA_NON
TS_CRY_ARTH_01_ABIL_INAME_LVMAX	AB_CRY_ARTH_01_MAX_SPD_VA
TS_LOST_ACHAD_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_ACHAD_02
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_LOST
TS_LOST_ACHAD_02_FILTER_KEYWORD	アハト,フィーア,ズィーヴァ,ノイン,フューリー,ゼン,ソル,ツヴァイ,ドライ,ネロ,アインツ,ゼクス,水着
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_TEN_CMNDMNTS
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_ACHAD_SWIM
TS_LOST_ACHAD_02_ABIL_INAME	AB_01_LOST_ACHAD_02
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_ACHAD_UROB
TS_LOST_ACHAD_02_ABIL_INAME	AB_LOST_ACHAD_02_MAX_SPD_VA_NON
TS_LOST_ACHAD_02_ABIL_INAME_LVMAX	AB_LOST_ACHAD_02_MAX_SPD_VA
TS_LOST_ACHAD_02_CNDS_INAME	CARD_CNDS_ACHAD_SKIN
TS_WADA_YOMI_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_YOMI_01
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_YOMI_01_FILTER_KEYWORD	ヨミ
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_YOMI
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_YOMI_01_ABIL_INAME	AB_01_WADA_YOMI_01
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_YOMI_01_ABIL_INAME	AB_02_WADA_YOMI_01
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_UROBOROS_1
TS_WADA_YOMI_01_ABIL_INAME	AB_02_WADA_YOMI_01
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_YOMI_UROB
TS_WADA_YOMI_01_ABIL_INAME	AB_WADA_YOMI_01_MAX_SPD_VA_NON
TS_WADA_YOMI_01_ABIL_INAME_LVMAX	AB_WADA_YOMI_01_MAX_SPD_VA
TS_WADA_YOMI_01_CNDS_INAME	CARD_CNDS_YOMI
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_FUJICA_01_FILTER_KEYWORD	フジカ,ハヅキ
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_FUJICA_HAZUKI
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_FUJICA_GEN
TS_WADA_FUJICA_01_ABIL_INAME	AB_01_WADA_FUJICA_01
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_FUJICA_ENC
TS_WADA_FUJICA_01_ABIL_INAME	AB_01_WADA_FUJICA_01
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_HAZUKI
TS_WADA_FUJICA_01_ABIL_INAME	AB_01_WADA_FUJICA_01
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_RINN
TS_WADA_FUJICA_01_ABIL_INAME	AB_01_WADA_FUJICA_01
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_CHIHAYA
TS_WADA_FUJICA_01_ABIL_INAME	AB_01_WADA_FUJICA_01
TS_WADA_FUJICA_01_CNDS_INAME	CARD_CNDS_UROBOROS_1
TS_WADA_FUJICA_01_ABIL_INAME	AB_01_WADA_FUJICA_01
TS_LUST_ALMA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_ALMA_01
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_ALMA_01_FILTER_KEYWORD	リズベット,アルマ,レベッカ
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE
TS_LUST_ALMA_01_ABIL_INAME	AB_01_LUST_ALMA_01
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_UROBOROS_1
TS_LUST_ALMA_01_ABIL_INAME	AB_01_LUST_ALMA_01
TS_LUST_ALMA_01_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE_UROB
TS_LUST_ALMA_01_ABIL_INAME	AB_LUST_ALMA_01_MAX_SPD_VA_NON
TS_LUST_ALMA_01_ABIL_INAME_LVMAX	AB_LUST_ALMA_01_MAX_SPD_VA
TS_LUST_REBECCA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_REBECCA_01
TS_LUST_REBECCA_01_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_REBECCA_01_FILTER_KEYWORD	リズベット,アルマ,レベッカ
TS_LUST_REBECCA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_REBECCA_01_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE
TS_LUST_REBECCA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_REBECCA_01_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE_UROB
TS_LUST_REBECCA_01_ABIL_INAME	AB_LUST_REBECCA_01_MAX_SPD_VA_NON
TS_LUST_REBECCA_01_ABIL_INAME_LVMAX	AB_LUST_REBECCA_01_MAX_SPD_VA
TS_WRATH_TERESA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_TERESA_01
TS_WRATH_TERESA_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_TERESA_01_FILTER_KEYWORD	テレサ,水着
TS_WRATH_TERESA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_TERESA_01_CNDS_INAME	CARD_CNDS_LAMIA_TERESA_UROBOROS
TS_WRATH_TERESA_01_CNDS_INAME	CARD_CNDS_TERESA_UROBOROS
TS_WRATH_TERESA_01_CNDS_INAME	CARD_CNDS_TERESA_UROB
TS_WRATH_TERESA_01_ABIL_INAME	AB_WRATH_TERESA_01_MAX_SPD_VA_NON
TS_WRATH_TERESA_01_ABIL_INAME_LVMAX	AB_WRATH_TERESA_01_MAX_SPD_VA
TS_WRATH_TERESA_01_CNDS_INAME	CARD_CNDS_TERESA
TS_WADA_KURT_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_KURT
TS_WADA_KURT_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_KURT_FILTER_KEYWORD	クレト,レイメイ
TS_WADA_KURT_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_KURT_CNDS_INAME	CARD_CNDS_KURT_REIMEI_UROBOROS
TS_WADA_KURT_CNDS_INAME	CARD_CNDS_FIRE_WADA_01
TS_WADA_KURT_ABIL_INAME	AB_01_WADA_KURT
TS_WADA_KURT_CNDS_INAME	CARD_CNDS_UROBOROS_1
TS_WADA_KURT_ABIL_INAME	AB_01_WADA_KURT
TS_WADA_KURT_CNDS_INAME	CARD_CNDS_KURT_REIMEI_UROBOROS
TS_WADA_KURT_ABIL_INAME	AB_WADA_KURT_MAX_SPD_VA_NON
TS_WADA_KURT_ABIL_INAME_LVMAX	AB_WADA_KURT_MAX_SPD_VA
TS_ENVYRIA_ZAYIN_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_ZAYIN_01
TS_ENVYRIA_ZAYIN_01_ABIL_INAME	AB_01_ENVYRIA_ZAYIN_01
TS_ENVYRIA_ZAYIN_01_FILTER_KEYWORD	ザイン,闇ザイン,ダークファントム
TS_ENVYRIA_ZAYIN_01_CNDS_INAME	CARD_CNDS_ENVIRIA
TS_ENVYRIA_ZAYIN_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_ZAYIN_01_CNDS_INAME	CARD_CNDS_ZAYI
TS_ENVYRIA_ZAYIN_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_ZAYIN_01_CNDS_INAME	CARD_CNDS_ZAYIN_UROB_ZAYIN_DARK
TS_ENVYRIA_ZAYIN_01_ABIL_INAME	AB_ENVYRIA_ZAYIN_01_MAX_SPD_VA_NON
TS_ENVYRIA_ZAYIN_01_ABIL_INAME_LVMAX	AB_ENVYRIA_ZAYIN_01_MAX_SPD_VA
TS_NORTH_CADANOVA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_NORTH_CADANOVA_01
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_NORTH
TS_NORTH_CADANOVA_01_FILTER_KEYWORD	カダノバ,ミウナ
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_SEIKYOU_NIGHT
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_CADA_MIUN
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_NORTH_CADANOVA_01_CNDS_INAME	CARD_CNDS_CADA_MIUN_UROB
TS_NORTH_CADANOVA_01_ABIL_INAME	AB_NORTH_CADANOVA_01_MAX_SPD_VA_NON
TS_NORTH_CADANOVA_01_ABIL_INAME_LVMAX	AB_NORTH_CADANOVA_01_MAX_SPD_VA
TS_LOST_VIER_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_VIER_01
TS_LOST_VIER_01_CNDS_INAME	CARD_CNDS_TEN_CMNDMNTS
TS_LOST_VIER_01_FILTER_KEYWORD	フィーア
TS_LOST_VIER_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_VIER_01_CNDS_INAME	CARD_CNDS_VIER
TS_LOST_VIER_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_VIER_01_CNDS_INAME	CARD_CNDS_VIER_UROB
TS_LOST_VIER_01_ABIL_INAME	AB_LOST_VIER_01_MAX_SPD_VA_NON
TS_LOST_VIER_01_ABIL_INAME_LVMAX	AB_LOST_VIER_01_MAX_SPD_VA
TS_SEKAIJU_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SEKAIJU_01
TS_SEKAIJU_01_CNDS_INAME	CARD_CNDS_SEKAIJU
TS_SEKAIJU_01_FILTER_KEYWORD	パラディン,プリンセス,シャーマン,リーパー,ガンナー,フェンサー,クロエ,シェンメイ,世界樹の迷宮
TS_SEKAIJU_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SEKAIJU_01_CNDS_INAME	CARD_CNDS_SEKAIJU_UROB
TS_SEKAIJU_01_ABIL_INAME	AB_SEKAIJU_01_MAX_SPD_VA_NON
TS_SEKAIJU_01_ABIL_INAME_LVMAX	AB_SEKAIJU_01_MAX_SPD_VA
TS_WADA_LEYDOW_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_LEYDOW_01
TS_WADA_LEYDOW_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_LEYDOW_01_FILTER_KEYWORD	レイドウ,水着
TS_WADA_LEYDOW_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_LEYDOW_01_CNDS_INAME	CARD_CNDS_LEYDOW_VETTEL_UROB
TS_WADA_LEYDOW_01_CNDS_INAME	CARD_CNDS_LEYDOW_UROB
TS_WADA_LEYDOW_01_CNDS_INAME	CARD_CNDS_LEYDOW_UROB
TS_WADA_LEYDOW_01_ABIL_INAME	AB_WADA_LEYDOW_01_MAX_SPD_VA_NON
TS_WADA_LEYDOW_01_ABIL_INAME_LVMAX	AB_WADA_LEYDOW_01_MAX_SPD_VA
TS_WADA_LEYDOW_01_CNDS_INAME	CARD_CNDS_LEYDOW
TS_SLOTH_AISHA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_AISHA_01
TS_SLOTH_AISHA_01_CNDS_INAME	CARD_CNDS_SLOTH
TS_SLOTH_AISHA_01_FILTER_KEYWORD	アイシャ,水着
TS_SLOTH_AISHA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_AISHA_01_CNDS_INAME	CARD_CNDS_AISHA_CHATNOIR_UROB
TS_SLOTH_AISHA_01_CNDS_INAME	CARD_CNDS_AISHA_UROB
TS_SLOTH_AISHA_01_CNDS_INAME	CARD_CNDS_AISHA_UROB
TS_SLOTH_AISHA_01_ABIL_INAME	AB_SLOTH_AISHA_01_MAX_SPD_VA_NON
TS_SLOTH_AISHA_01_ABIL_INAME_LVMAX	AB_SLOTH_AISHA_01_MAX_SPD_VA
TS_SLOTH_AISHA_01_CNDS_INAME	CARD_CNDS_AISHA
TS_WRATH_DOROTHEA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_DOROTHEA_01
TS_WRATH_DOROTHEA_01_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_DOROTHEA_01_FILTER_KEYWORD	ドロシア,水着
TS_WRATH_DOROTHEA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_DOROTHEA_01_CNDS_INAME	CARD_CNDS_DOROTHEA_DILGA_UROB
TS_WRATH_DOROTHEA_01_CNDS_INAME	CARD_CNDS_DOROTHEA_UROB
TS_WRATH_DOROTHEA_01_CNDS_INAME	CARD_CNDS_DOROTHEA_UROB
TS_WRATH_DOROTHEA_01_ABIL_INAME	AB_WRATH_DOROTHEA_01_MAX_SPD_VA_NON
TS_WRATH_DOROTHEA_01_ABIL_INAME_LVMAX	AB_WRATH_DOROTHEA_01_MAX_SPD_VA
TS_WRATH_DOROTHEA_01_CNDS_INAME	CARD_CNDS_DOROTHEA
TS_COMIKE_01_FILTER_KEYWORD	シノビナ,シノビナイトメア
TS_LUST_ALMA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_ALMA_02
TS_LUST_ALMA_02_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_ALMA_02_FILTER_KEYWORD	リズベット,アルマ,レベッカ,水着
TS_LUST_ALMA_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_ALMA_02_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE
TS_LUST_ALMA_02_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE_UROB
TS_LUST_ALMA_02_ABIL_INAME	AB_LUST_ALMA_02_MAX_SPD_VA_NON
TS_LUST_ALMA_02_ABIL_INAME_LVMAX	AB_LUST_ALMA_02_MAX_SPD_VA
TS_LUST_ALMA_02_CNDS_INAME	CARD_CNDS_ALMA
TS_LUST_REBECCA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_REBECCA_02
TS_LUST_REBECCA_02_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE
TS_LUST_REBECCA_02_FILTER_KEYWORD	レベッカ,水着
TS_LUST_REBECCA_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_REBECCA_02_CNDS_INAME	CARD_CNDS_REBECCA
TS_LUST_REBECCA_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_REBECCA_02_CNDS_INAME	CARD_CNDS_ALMA_RIZ_REBE_UROB
TS_LUST_REBECCA_02_ABIL_INAME	AB_LUST_REBECCA_02_MAX_SPD_VA_NON
TS_LUST_REBECCA_02_ABIL_INAME_LVMAX	AB_LUST_REBECCA_02_MAX_SPD_VA
TS_LUST_REBECCA_02_CNDS_INAME	CARD_CNDS_REBECCA
TS_AOT_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_AOT_01
TS_AOT_01_FILTER_KEYWORD	エレン,ライナー,リヴァイ,ハンジ,ミカサ,ユーディット,進撃の巨人
TS_AOT_01_CNDS_INAME	CARD_CNDS_AOT
TS_AOT_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_AOT_01_CNDS_INAME	CARD_CNDS_AOT_UROB
TS_AOT_01_ABIL_INAME	AB_AOT_01_MAX_SPD_VA_NON
TS_AOT_01_ABIL_INAME_LVMAX	AB_AOT_01_MAX_SPD_VA
TS_DESERT_BASINI_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_DESERT_BASINI_01
TS_DESERT_BASINI_01_CNDS_INAME	CARD_CNDS_DESERT
TS_DESERT_BASINI_01_FILTER_KEYWORD	バシーニ
TS_DESERT_BASINI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_DESERT_BASINI_01_CNDS_INAME	CARD_CNDS_BASINI_UROB
TS_DESERT_BASINI_01_CNDS_INAME	CARD_CNDS_BASINI_UROB
TS_DESERT_BASINI_01_ABIL_INAME	AB_DESERT_BASINI_01_VA_01
TS_DESERT_BASINI_01_ABIL_INAME	AB_DESERT_BASINI_01_VA_02
TS_DESERT_BASINI_01_CNDS_INAME	CARD_CNDS_BASINI_UROB
TS_DESERT_BASINI_01_ABIL_INAME	AB_DESERT_BASINI_01_MAX_SPD_VA_NON
TS_DESERT_BASINI_01_ABIL_INAME_LVMAX	AB_DESERT_BASINI_01_MAX_SPD_VA
TS_WRATH_LAMIA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_LAMIA_02
TS_WRATH_LAMIA_02_CNDS_INAME	CARD_CNDS_WRATHTRIZ
TS_WRATH_LAMIA_02_FILTER_KEYWORD	ラミア
TS_WRATH_LAMIA_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WRATH_LAMIA_02_CNDS_INAME	CARD_CNDS_LAMIA_TERESA_UROBOROS
TS_WRATH_LAMIA_02_CNDS_INAME	CARD_CNDS_LAMIA_UROBOROS
TS_WRATH_LAMIA_02_CNDS_INAME	CARD_CNDS_LAMIA_UROB
TS_WRATH_LAMIA_02_ABIL_INAME	AB_WRATH_LAMIA_02_MAX_SPD_VA_NON
TS_WRATH_LAMIA_02_ABIL_INAME_LVMAX	AB_WRATH_LAMIA_02_MAX_SPD_VA
TS_AOT_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_AOT_02
TS_AOT_02_CNDS_INAME	CARD_CNDS_YUDI_BASI_BUD_AOT
TS_AOT_02_FILTER_KEYWORD	エレン,ライナー,リヴァイ,ハンジ,ミカサ,進撃の巨人
TS_AOT_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_AOT_02_CNDS_INAME	CARD_CNDS_AOT02
TS_AOT_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_AOT_02_CNDS_INAME	CARD_CNDS_AOT02_UROB
TS_AOT_02_ABIL_INAME	AB_AOT_02_MAX_SPD_VA_NON
TS_AOT_02_ABIL_INAME_LVMAX	AB_AOT_02_MAX_SPD_VA
TS_SLOTH_DAISY_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_DAISY_01
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_SLOTH
TS_SLOTH_DAISY_01_FILTER_KEYWORD	デイジー,運動会
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_SLOTH_FIRE
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_DAISY_UROB
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_DAISY_UROB
TS_SLOTH_DAISY_01_CNDS_INAME	CARD_CNDS_DAISY_UROB
TS_SLOTH_DAISY_01_ABIL_INAME	AB_SLOTH_DAISY_01_MAX_SPD_VA_NON
TS_SLOTH_DAISY_01_ABIL_INAME_LVMAX	AB_SLOTH_DAISY_01_MAX_SPD_VA
TS_UNDOKAI_2018_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_UNDOKAI_2018_01
TS_UNDOKAI_2018_01_CNDS_INAME	CARD_CNDS_UNDOKAI_2018
TS_UNDOKAI_2018_01_FILTER_KEYWORD	デイジー,テオナ,レーゲン,運動会
TS_UNDOKAI_2018_01_CNDS_INAME	CARD_CNDS_DAISY_TEONA_REGEN_UROB
TS_UNDOKAI_2018_01_CNDS_INAME	CARD_CNDS_DAISY_TEONA_REGEN_UROB
TS_UNDOKAI_2018_01_ABIL_INAME	AB_UNDOKAI_2018_01_MAX_SPD_VA_NON
TS_UNDOKAI_2018_01_ABIL_INAME_LVMAX	AB_UNDOKAI_2018_01_MAX_SPD_VA
TS_WADA_TAMAMO_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_TAMAMO_01
TS_WADA_TAMAMO_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_TAMAMO_01_FILTER_KEYWORD	タマモ,ミコト
TS_WADA_TAMAMO_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_TAMAMO_01_CNDS_INAME	CARD_CNDS_RINN_TAMAMO_HAYATE_IZAYOI_UROB
TS_WADA_TAMAMO_01_CNDS_INAME	CARD_CNDS_RINN_TAMAMO_HAZUKI_MIKOTO_UROB
TS_WADA_TAMAMO_01_CNDS_INAME	CARD_CNDS_RINN_TAMAMO_HAZUKI_MIKOTO_UROB
TS_WADA_TAMAMO_01_ABIL_INAME	AB_WADA_TAMAMO_01_MAX_SPD_VA_NON
TS_WADA_TAMAMO_01_ABIL_INAME_LVMAX	AB_WADA_TAMAMO_01_MAX_SPD_VA
TS_SAGA_NINA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SAGA_NINA_01
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_SAGA
TS_SAGA_NINA_01_FILTER_KEYWORD	ニーナ
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_HIEN_NIGHT
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_NINA_UROB
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_NINA_UROB
TS_SAGA_NINA_01_CNDS_INAME	CARD_CNDS_NINA_UROB
TS_SAGA_NINA_01_ABIL_INAME	AB_SAGA_NINA_01_MAX_SPD_VA_NON
TS_SAGA_NINA_01_ABIL_INAME_LVMAX	AB_SAGA_NINA_01_MAX_SPD_VA
TS_ENVYRIA_BELTA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_BELTA_01
TS_ENVYRIA_BELTA_01_CNDS_INAME	CARD_CNDS_ENVIRIA
TS_ENVYRIA_BELTA_01_FILTER_KEYWORD	ベルタ
TS_ENVYRIA_BELTA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_ENVYRIA_BELTA_01_CNDS_INAME	CARD_CNDS_BELTA_SYARON_UROB
TS_ENVYRIA_BELTA_01_CNDS_INAME	CARD_CNDS_BELTA_ALAIA_PATTI
TS_ENVYRIA_BELTA_01_CNDS_INAME	CARD_CNDS_BELTA_UROB
TS_ENVYRIA_BELTA_01_ABIL_INAME	AB_ENVYRIA_BELTA_01
TS_ENVYRIA_BELTA_01_CNDS_INAME	CARD_CNDS_BELTA_UROB
TS_ENVYRIA_BELTA_01_ABIL_INAME	AB_ENVYRIA_BELTA_01_MAX_SPD_VA_NON
TS_ENVYRIA_BELTA_01_ABIL_INAME_LVMAX	AB_ENVYRIA_BELTA_01_MAX_SPD_VA
TS_SAGA_MERDA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SAGA_MERDA_01
TS_SAGA_MERDA_01_CNDS_INAME	CARD_CNDS_HELLO_UROB
TS_SAGA_MERDA_01_FILTER_KEYWORD	ハヤテ,メルダ,ハロウィン
TS_SAGA_MERDA_01_CNDS_INAME	CARD_CNDS_MERDA_HAYATE_UROB
TS_SAGA_MERDA_01_CNDS_INAME	CARD_CNDS_MERDA_HAYATE_UROB
TS_SAGA_MERDA_01_ABIL_INAME	AB_SAGA_MERDA_01_MAX_SPD_VA_NON
TS_SAGA_MERDA_01_ABIL_INAME_LVMAX	AB_SAGA_MERDA_01_MAX_SPD_VA
TS_SAGA_MERDA_01_CNDS_INAME	CARD_CNDS_MERDA
TS_GREED_LUCILLE_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GREED_LUCILLE_01
TS_GREED_LUCILLE_01_CNDS_INAME	CARD_CNDS_GREED
TS_GREED_LUCILLE_01_FILTER_KEYWORD	ルーシャ,メイファン
TS_GREED_LUCILLE_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GREED_LUCILLE_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GREED_LUCILLE_01_CNDS_INAME	CARD_CNDS_GREED_WOMEN
TS_GREED_LUCILLE_01_CNDS_INAME	CARD_CNDS_LUCILLE_UROB
TS_GREED_LUCILLE_01_CNDS_INAME	CARD_CNDS_LUCILLE_MEIFAN_UROB
TS_GREED_LUCILLE_01_ABIL_INAME	AB_GREED_LUCILLE_01_MAX_SPD_VA_NON
TS_GREED_LUCILLE_01_ABIL_INAME_LVMAX	AB_GREED_LUCILLE_01_MAX_SPD_VA
TS_GREED_MEIFAN_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GREED_MEIFAN_01
TS_GREED_MEIFAN_01_CNDS_INAME	CARD_CNDS_GREED
TS_GREED_MEIFAN_01_FILTER_KEYWORD	メイファン,ハロウィン
TS_GREED_MEIFAN_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GREED_MEIFAN_01_CNDS_INAME	CARD_CNDS_MEIFAN_HOZUKI_UROB
TS_GREED_MEIFAN_01_CNDS_INAME	CARD_CNDS_MEIFAN_UROB
TS_GREED_MEIFAN_01_ABIL_INAME	AB_GREED_MEIFAN_01
TS_GREED_MEIFAN_01_CNDS_INAME	CARD_CNDS_MEIFAN_UROB
TS_GREED_MEIFAN_01_ABIL_INAME	AB_GREED_MEIFAN_01_MAX_SPD_VA_NON
